"activity"	"subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"
"151"	"LAYING"	"26"	0.271645864540789	-0.0191895728026316	-0.105002540289474	-0.969445445263158	-0.983231351842105	-0.984500013157895	-0.971671041052632	-0.983251945394737	-0.984979116184211	-0.925785299605263	-0.569250653157895	-0.809645357236842	0.813722706710526	0.684564105394737	0.841388820526316	-0.977270590921053	-0.996442848157895	-0.999559965131579	-0.999097431184211	-0.977823088552632	-0.985325815921053	-0.986214953684211	-0.394568912986842	-0.691974394210526	-0.536506843867237	-0.00386456044316711	-0.0275364297065789	-0.00737872886842105	0.0511069887552632	0.329075604697368	-0.179987672310395	0.219713602889474	0.0757767438552632	0.356740049671053	-0.121141417601316	0.113753362773684	0.00382992175921053	-0.146609628323684	0.0802664614697368	-0.165103652414474	-0.621309715263158	0.803015011578947	0.614523405921053	-0.944472488552632	-0.987887995263158	-0.984081708947368	-0.947793568289474	-0.988186777105263	-0.985080448026316	-0.659444840921053	0.758009410394737	0.603128971447368	-0.579516257368421	0.8145301575	0.610820129078947	0.378839765657895	-0.976659685789474	0.302269579605263	-0.264025842763158	-0.958320774342105	-0.988805131052632	-0.988536965263158	-0.972117441315789	-0.817518952078947	-0.797028713184211	-0.630131529736842	0.634209051184211	-0.638071275921053	0.641875564210526	-0.196596967707895	0.153969584978947	-0.164159933973684	0.196943015184211	-0.246043225047368	0.275591314892105	-0.305005868013158	0.331922592798684	-0.0660997667394737	0.115730613565789	-0.393965470118421	0.0866502529210526	0.0124420033513158	-0.00614755098663158	-0.989315824868421	-0.987182887763158	-0.989064628947368
"152"	"SITTING"	"26"	0.258243530166667	-0.00713364541358974	-0.0974448692333333	-0.979768987948718	-0.94079896551282	-0.950004414102564	-0.980637294358974	-0.938135229358974	-0.946726334358974	-0.93446055025641	-0.532391818128205	-0.787244905897436	0.823121061923077	0.681533206538462	0.831754258461538	-0.949161203205128	-0.996402383846154	-0.989353286666667	-0.988521741666667	-0.981836637948718	-0.946503618076923	-0.942921379871795	-0.568340089666667	-0.527755755782051	-0.439267323012821	0.0893940636371795	-0.0846253509410256	0.0939932541012821	-0.00773070613423077	0.211098797284615	-0.158636809937577	0.227359372641026	-0.0246977575307692	0.176417399547436	-0.109475510043462	0.0704742674012821	-0.107610293961538	-0.374083394730769	-0.462504830162821	0.376361984897436	0.782955611794872	0.223105562025641	0.314387627435897	-0.965082925641026	-0.949286700807692	-0.944580863846154	-0.965804706666667	-0.950738174307692	-0.945574565641026	0.721014560769231	0.204215954705128	0.315034096666667	0.794180942692308	0.230171012061282	0.302290571371795	0.14758702775641	0.496883659358974	-0.792360607564103	-0.76474436525641	-0.967795202564103	-0.956520596589744	-0.949848677307692	-0.742439727794872	-0.73148219148718	-0.480200435735897	-0.545506603525641	0.555543545	-0.565423888333333	0.575283014358974	-0.402509185014103	0.369036405722564	-0.374695581371795	0.39715202420641	-0.517791191064103	0.52445470275641	-0.530731128307692	0.533958846128205	-0.5125403	-0.76663516132641	0.495307795923077	0.0764443226333333	0.00692238958961538	-0.00780237981320513	-0.99225839525641	-0.986215215641026	-0.99000871051282
"153"	"STANDING"	"26"	0.281127035405405	-0.0166608306652703	-0.110237796416216	-0.993069368783784	-0.949466155405405	-0.962988401351351	-0.994252067432432	-0.95025257527027	-0.960854333918919	-0.934466172837838	-0.543660991486487	-0.802478722837838	0.843192811081081	0.671401805675676	0.828270461486487	-0.968834283513514	-0.999811269594595	-0.99775186445946	-0.997036937027027	-0.994981077297297	-0.95928623	-0.957826709189189	-0.613909832324324	-0.509466666040541	-0.520781588378378	0.264734720918919	-0.0905709220013513	0.102922531836486	0.115652163663514	0.0572373918351351	-0.0831737446	0.211846441600946	-0.0943682724810811	0.155914859027027	-0.0800137962085135	0.101183656213514	-0.168477452971622	-0.0594338314716216	-0.142027621290541	0.334005373310811	0.965460891621622	-0.140315421824324	0.0884142682297297	-0.992678782162162	-0.966986433783784	-0.964228470675676	-0.992792821486487	-0.967600728648649	-0.964482972027027	0.892988609594595	-0.153542985905405	0.0874730933648649	0.982841610135135	-0.121181315756757	0.0826324347837838	-0.444305750810811	0.904978812837838	-0.969395942297297	-0.984436842972973	-0.993141279054054	-0.969080806081081	-0.965780497702703	-0.982577903986486	-1	-0.493818655445946	-0.327094220097297	0.361449810195946	-0.396106726202703	0.431135444783784	-0.485770172013514	0.450874476074324	-0.449490151891892	0.462889680336486	-0.458484899739189	0.465452301378378	-0.472155364662162	0.476035999085135	0.0894639235675676	-0.1639626083	0.632701031716216	0.0753578207972973	0.0081732226404054	-0.00219497782824324	-0.990498355	-0.975935485405405	-0.986693448648649
"154"	"WALKING"	"26"	0.279264443728814	-0.0154259586949153	-0.108927011474576	-0.340185527559322	-0.136351391645763	-0.333486502542373	-0.379704164576271	-0.159350020544068	-0.347312562881356	-0.072220751	-0.099415289440678	-0.385919186271186	0.267827385	0.150795384949153	0.329895753220339	-0.235552347271186	-0.775068551694915	-0.853366991864407	-0.796093406949153	-0.466039762542373	-0.347736917779661	-0.407641372711864	0.416474762033898	0.237506086508475	0.282513978813559	-0.341093081694915	0.234534989220339	0.0167334373830508	0.00259734171355932	-0.230332450249153	0.220232946828814	0.0766742018128814	-0.067311478979661	-0.155394235994915	0.270900141276271	-0.00508061722881356	-0.21057113743978	-0.142433137405085	-0.1356579494	0.12803502179661	0.960647754576271	-0.133922185084746	0.108738699508475	-0.980055651016949	-0.969040314237288	-0.966231561694915	-0.980572011186441	-0.969845383220339	-0.966621537627119	0.893126574237288	-0.148178228474576	0.106988921288136	0.972933993050847	-0.114548664084746	0.102853579864407	-0.417228702881356	0.89224984440678	-0.973634751186441	-0.978566379152542	-0.981203616949153	-0.97246753220339	-0.968718286949153	-1	-1	-0.38578329520339	-0.40869666559322	0.471699372881356	-0.531513599322034	0.588056861864407	-0.236527233067797	0.240344116044068	-0.29526008840678	0.368934373728814	-0.0156900355381356	0.08979844576	-0.162266817369492	0.230767169391525	0.116258018718644	-0.185144721898136	0.233123454864407	0.0652303740728813	0.0196712144372881	-0.00618305784355932	-0.328452881355932	-0.261863589338983	-0.397483516101695
"155"	"WALKING_DOWNSTAIRS"	"26"	0.2792845828	-0.01262580966778	-0.1064396194	0.17395384962	-0.011629910112	-0.284807676	0.113849630394	-0.083537776482	-0.2995227494	0.4621198828	0.024670191912	-0.106631270866	0.091600111492	0.02150285076	0.4844266194	0.077280178682	-0.30299167256	-0.8067865618	-0.7629298862	-0.105941023575	-0.36890082984	-0.3605422158	0.12307343432	0.3368741088	0.082558950762	-0.3949555459	0.15651534172	0.038596672354	0.18827643134	-0.10058123824	0.05365144942	0.33613659592	-0.123909213444	-0.14412294332	0.222071567662	0.079547193542	-0.129374956454	-0.1702563464616	0.28061720292	0.07170193078	0.9467972718	-0.0799003729	0.1539063202	-0.9627219918	-0.9354258554	-0.9330817682	-0.9639008208	-0.9359042382	-0.935890891	0.8873641434	-0.0879028754	0.1571192532	0.953572592	-0.07233601642	0.13640610734	-0.469873732	0.8560094686	-0.9917507184	-0.9559564566	-0.9672627554	-0.938422032	-0.9431286234	-0.7904995484	-1	-0.170708273384	-0.615470084	0.6752874296	-0.7336770054	0.7906342044	-0.1162018531	0.134685930492	-0.214838705258	0.3181380009	-0.07274861122	0.140091917734	-0.2071456536	0.27155679292	0.060195121	-0.20290928333	0.363082304384	0.111470787918	-0.007131601642	-0.01189114264	-0.128111641206	-0.08640490273602	-0.3793359516
"156"	"WALKING_UPSTAIRS"	"26"	0.272691394545455	-0.0281633797398182	-0.121943461236364	-0.169006952418182	-0.0491726302763636	-0.404596936545455	-0.286504815272727	-0.0687945789472727	-0.404171442363636	0.142441131741818	-0.0425707940163636	-0.425115761090909	0.0618176076	0.0899715386363636	0.477518528	-0.175437877490909	-0.651347121818182	-0.821772315272727	-0.833509571454545	-0.494682468181818	-0.279474796381818	-0.445473432	0.583205785090909	0.2282964602	0.0848331694147273	-0.373193704127273	0.273101973	-0.187616367672727	0.241369292709091	-0.279172918454545	0.182482072153818	0.0609887862490909	0.0500398802454545	-0.280557313654545	0.239350708309091	-0.164734873596364	0.0559758229018182	-0.463880689818182	-0.101605681534545	0.144074925923636	0.942095257090909	-0.246169656181818	-0.00199310572363636	-0.962011392181818	-0.937858157818182	-0.929636797636364	-0.963748993454545	-0.939852079090909	-0.931229423272727	0.881325843454545	-0.247132571454545	0.00780052157709091	0.947724423272727	-0.232454362363636	-0.0163474644783164	-0.373860122	0.843841335454545	-0.898166486	-0.998887207454546	-0.967256828	-0.944905435454545	-0.935907274	-0.605851153818182	-1	-0.660027462018182	-0.613698531272727	0.658931349454545	-0.702903212727273	0.745646777090909	-0.543121120909091	0.546183989090909	-0.580298948181818	0.626058189818182	-0.58240781	0.612560085090909	-0.641906074545455	0.667625917272727	0.347384533763636	0.10590449944	0.0480866870909091	0.0755645318545455	0.00209171684890909	-0.0117089275472727	-0.290879965872727	-0.399771473818182	-0.677995585454545
"157"	"LAYING"	"27"	0.274102492432432	-0.0179867611216216	-0.107699732837838	-0.978455153108108	-0.983736043783784	-0.986636996081081	-0.980230422837838	-0.98442216027027	-0.986818198648649	-0.924191194054054	-0.566664788918919	-0.816384381351351	0.830151199054054	0.685530590675676	0.839478614324324	-0.981947611216216	-0.998905182837838	-0.999746313783784	-0.999491630405405	-0.983682486891892	-0.987122948243243	-0.98659841972973	-0.459778406027027	-0.651958249594595	-0.558137837148649	0.00817920332837838	-0.00766754848021622	-0.0397270134778378	0.245279165985135	0.264235323201351	-0.129435176110811	0.176176102918919	0.127646595328378	0.343703010378378	-0.10808278542027	0.138435763364865	-0.0263348111601351	0.00329275112162162	-0.154639840469459	-0.17391404665	-0.530434604864865	0.567879494054054	0.84539238027027	-0.971183862702703	-0.993701742972973	-0.989056311351351	-0.97252269554054	-0.993790746621622	-0.989350961081081	-0.586522194189189	0.527492979054054	0.832329520810811	-0.487163125675676	0.584842286216216	0.844714676351351	0.177623190189189	-0.996311968378378	-0.335623500405405	0.395716064054054	-0.976041352972973	-0.994174102297297	-0.990103855675676	-0.977520899864865	-0.839939209378378	-0.836165592162162	-0.56515773472973	0.580303605405405	-0.595422636621622	0.610647400810811	-0.184757915478919	0.141866096871622	-0.152650042218919	0.186411186144595	-0.203825757414865	0.23656034415	-0.269037908093243	0.298940604951351	0.585135671108108	-0.372417386737838	-0.380163748459459	0.0766268551324324	0.0126491088851351	-0.000685549292837838	-0.986471899324324	-0.985159461756757	-0.989685146621622
"158"	"SITTING"	"27"	0.273941302571429	-0.0155269799285714	-0.105521912588571	-0.988580107714286	-0.971579125714286	-0.965858735142857	-0.989473105142857	-0.971376815142857	-0.964558323857143	-0.935203947285714	-0.555317175571429	-0.800466639428571	0.837737037285714	0.684785659857143	0.835284553857143	-0.977923071714286	-0.999416400857143	-0.998915031857143	-0.995890100571429	-0.990293707428571	-0.975920168428571	-0.963865011857143	-0.575177555465714	-0.568478496114286	-0.465083273585714	0.120454448471429	-0.0322423417242857	0.0339236445625714	0.0986702957028571	0.190819394558571	-0.125954706204286	0.183720505814286	0.10177789635	0.172399258714286	-0.087044710949	0.094291550239	-0.0860380791514286	-0.334004498254286	-0.387810923071429	0.279720996407714	0.839464714	0.212947021371429	0.276417431042857	-0.982445738	-0.982553336571429	-0.967268066	-0.982838508571429	-0.983330053428571	-0.968143635571429	0.772961453428571	0.183550807271429	0.271421541457143	0.857738486714286	0.2293892866	0.268931377828571	0.110581990571429	0.601659132428571	-0.863526199571429	-0.805739101428571	-0.984065036428571	-0.986169876285714	-0.971856646285714	-0.831630031428571	-0.739722585957143	-0.616652949605714	-0.443090664971429	0.457058319714286	-0.470993429028571	0.485015221714286	-0.319832292314286	0.287163742062857	-0.299554483191429	0.331142170292857	-0.406319585771429	0.416121114328571	-0.425628695314286	0.432349782028571	-0.721975157585714	-0.757924607414286	0.657064690314286	0.0779038963571429	0.004670724222	-0.00611285425957143	-0.990658097857143	-0.985097470714286	-0.988904001571429
"159"	"STANDING"	"27"	0.279566921625	-0.016593236445	-0.107835818025	-0.9919515835	-0.955171419	-0.962408444875	-0.993124871375	-0.95702150625	-0.961153607875	-0.931631484	-0.546040815875	-0.8009830615	0.842834523	0.672452673875	0.82848649125	-0.97296205675	-0.999815797875	-0.99831743375	-0.996356327	-0.99414685425	-0.966382718625	-0.95930318875	-0.599433041125	-0.5201619206	-0.48659870855	0.303546621417625	-0.09740003571625	0.132024064025	0.12602081796	0.10667228644375	-0.070231549375025	0.151768737254138	-0.000261356976249998	0.16816164601375	-0.0790910892875	0.0369630403225	-0.0588920152525	-0.01999283659125	-0.04668812505775	0.192438369717625	0.965351492	-0.188504847375	-0.00557416876082625	-0.994012162875	-0.97964105225	-0.968169953625	-0.99409864925	-0.980288243375	-0.968293437125	0.89213318675	-0.20400986595	-0.0070903883465	0.98285609225	-0.164856062375	-0.01065812917625	-0.484264468125	0.90466620775	-0.943480899375	-0.99885110375	-0.99437208325	-0.982056917125	-0.9688117305	-0.984017262375	-1	-0.8228014489625	-0.23079900411625	0.270043938	-0.3095655482375	0.34941251145875	-0.4204879403375	0.386177026415	-0.38989248543175	0.41012316400375	-0.502834226975	0.5138134570375	-0.524513765125	0.532282523125	0.3022291323875	0.1691842781625	0.4185798018875	0.074969980825	0.0122433312349875	-0.00137950299425	-0.987628362	-0.975829725	-0.987354788
"160"	"WALKING"	"27"	0.276849485438596	-0.0166478783221912	-0.112822289263158	-0.348475560526316	-0.187301214964912	-0.297318273508772	-0.391626946491228	-0.190116879333333	-0.300288899298246	-0.0370059330701754	-0.121150035421053	-0.350119664210526	0.288259137192982	0.224033399368421	0.390896408421053	-0.238238820877193	-0.784857880701754	-0.870730912807018	-0.773892315789474	-0.468512298245614	-0.356020026140351	-0.366071275964912	0.456144211578947	0.226426027473684	0.236316890561404	-0.267649243784211	0.160131058315789	0.0419113540578947	0.0955120350877193	-0.080649524377193	0.16544799607193	0.178946221438596	-0.261580935736842	-0.0880834583473684	0.163021323591228	0.132940881375439	-0.298844153649123	0.0154264962982456	-0.0240527256350877	0.368332548070175	0.944759287368421	-0.187497034561404	-0.126210937305263	-0.979866136842105	-0.973792999824561	-0.956593490526316	-0.980459542105263	-0.974468775964912	-0.957021948245614	0.877850603157895	-0.201731552807018	-0.123386510512281	0.957501618947368	-0.166325727368421	-0.134267671035088	-0.224309135350877	0.851169892631579	-0.942875569824561	-0.945766635087719	-0.982360211052632	-0.97695608754386	-0.959566134210526	-0.746440069122807	-1	-0.973581690350877	-0.421132194210526	0.498700145087719	-0.573627377368421	0.645815187192982	0.158581091385965	-0.188791134140351	0.144293066545614	-0.0712700568578947	-0.116947694078947	0.204578230175439	-0.290655195508772	0.372589429298246	0.0448564292280702	0.307605365578947	0.268324459736842	0.0684331971807018	0.00161230290877193	-0.020752327245614	-0.316184021578947	-0.104090459225439	-0.401188539824561
"161"	"WALKING_DOWNSTAIRS"	"27"	0.2975441875	-0.0135564467159091	-0.112837694688636	0.167407531090909	-0.0979710029522727	-0.240040783340909	0.102037051897727	-0.129626617993455	-0.266522163211364	0.478136777727273	-0.06204341825	-0.397521818636364	0.0453316745159091	0.0418871394318182	0.195379390186818	0.0646974382725	-0.309566205886364	-0.838450869090909	-0.728596569090909	-0.0368878163840909	-0.339369403409091	-0.362214051104545	0.251000345295455	0.306669037045455	0.313204622727273	-0.382842286136364	0.291646022522727	-0.259298000279091	0.363731348527273	-0.159208729004545	0.207602070813636	0.0510824057727273	-0.0409731390159091	-0.0397340530886364	0.144442033086364	-0.0986256015772727	0.133705859727273	-0.556583019772727	-0.440644389977273	0.461153452977273	0.931380178636364	-0.166938774772727	-0.140047614122727	-0.946975165	-0.934963993181818	-0.920921521590909	-0.947245405681818	-0.935951697272727	-0.922170759772727	0.875987830454545	-0.171809903636364	-0.131503859135	0.933635500227273	-0.1582456925	-0.158546529177273	-0.264636658697727	0.817282125909091	-0.955908508409091	-0.921551827954545	-0.948660083863636	-0.939892471136364	-0.927902316818182	-0.542602465068182	-1	-0.900066058863636	-0.592912371136364	0.658813088181818	-0.723495592954545	0.786945068409091	-0.224955236363636	0.220458772261364	-0.268726289363636	0.337634060454545	-0.322629291452273	0.386336757681818	-0.449961865613636	0.510805534363636	0.669125810818182	0.407260253227273	0.464624839068182	0.0936273220295455	0.0159869469363636	-0.00985034750909091	-0.00358338882727273	-0.138528104113636	-0.409310918409091
"162"	"WALKING_UPSTAIRS"	"27"	0.265770253921569	-0.0200953324078431	-0.123530438196078	-0.295439547254902	-0.0950104077	-0.23070787672549	-0.330892221176471	-0.101821500972549	-0.215904277333333	-0.11823415882451	-0.0547122863372549	-0.375179569607843	0.338264096862745	0.200138406901961	0.345294684666667	-0.155500775823529	-0.74857179627451	-0.839880257647059	-0.726411350196078	-0.421394426862745	-0.290057013058824	-0.226075234152941	0.318063298823529	0.19938960454902	0.245227428176471	-0.476929364313726	0.345965255515686	-0.218920922941176	0.248059117588235	-0.232993017333333	0.164148150188235	0.0909159595098039	-0.0782784394333333	-0.288141169372549	0.180881501694118	-0.148880962072549	0.211455631413726	-0.333934782745098	-0.451851862156863	0.309789107843137	0.868000278627451	-0.229278659607843	-0.294642640196078	-0.956433874705882	-0.947713378627451	-0.926675381176471	-0.957483975490196	-0.949607125294118	-0.927646556470588	0.810573229019608	-0.234305979803922	-0.282763865568627	0.874267345490196	-0.216152765490196	-0.307512930980392	0.19035802172549	0.660947823137255	-0.912854759803922	-0.778353666862745	-0.960570213137255	-0.954943001764706	-0.930366705882353	-0.42539938	-1	-1	-0.656857900588235	0.703483283137255	-0.749063196862745	0.793637698039216	-0.483563250588235	0.465083016862745	-0.480069744313726	0.508352200196078	-0.662608861568627	0.704377566862745	-0.745772848627451	0.783619813529412	0.14361244045098	0.240676026876471	-0.208349135215686	0.0734763532039216	-0.0140229374470588	0.0067467910745098	-0.468066189411765	-0.426833499411765	-0.633722935098039
"163"	"LAYING"	"28"	0.2759134825	-0.0167537858225	-0.1083448529625	-0.9688882955	-0.945386780375	-0.956450342875	-0.970851736125	-0.944973935375	-0.9572452795	-0.910106322	-0.53934832325	-0.7941072185	0.8238468295	0.674430740625	0.815688146875	-0.95587046625	-0.998644113375	-0.997940534	-0.996556602125	-0.973613363375	-0.95562801275	-0.958842083	-0.31741377867625	-0.4464393008625	-0.43689256174125	-0.02441430046375	-0.014657895955	0.04275561098825	-0.05460189706375	0.13071650803625	-0.140778243935	0.1547268206125	-0.0026198452275	0.22083236010375	-0.08433144567975	0.12383614279125	-0.05852387192125	0.40530977077875	-0.37583380714375	-0.445828273625	-0.490334541875	0.1440732745	0.0157570025	-0.970599089375	-0.9697590285	-0.97912466575	-0.970909579	-0.9712891445	-0.979420880125	-0.547431634375	0.1201389265	0.01213832675	-0.447827445625	0.15670481375	0.013946817875	0.156110516675	-0.965978745375	-0.60053072025	0.62742181175	-0.97244700325	-0.975048496	-0.980205934875	-0.680759318725	-0.77569331985	-0.80885834282625	-0.649700967375	0.65285175475	-0.655714760125	0.658448252375	-0.5568110593375	0.52179365824375	-0.51514876135	0.521130813475	-0.26642328523875	0.283726340476	-0.30066770009	0.31493711338375	0.6270173237	-0.5614799804625	-0.8053282173	0.0780770644	0.005939923320625	0.006009719386425	-0.9801647165	-0.97867953975	-0.973071655875
"164"	"SITTING"	"28"	0.276977629444444	-0.0185404441258333	-0.111517939555556	-0.983272806805556	-0.939905244861111	-0.936667245694444	-0.985735174444444	-0.940890646666667	-0.935468175	-0.921789245555556	-0.537794950694444	-0.786043465138889	0.8277408875	0.664375254861111	0.811493229305556	-0.955870212361111	-0.999630937777778	-0.99805715375	-0.994282342916667	-0.988481687361111	-0.953640475833333	-0.935197509166667	-0.429742190290278	-0.424872008319444	-0.365988268	0.0859676493444444	0.029857900975	0.039248897375	0.0368522921188472	-0.0276149100541667	0.0120098346902778	0.167381853518056	-0.0185124008541667	0.0435100056069444	-0.0242229241401111	0.0194703962376389	-0.0370641259152778	0.0711843546069444	-0.303545767773611	0.122099867541667	0.907331309166667	-0.112596728361111	0.135402566816667	-0.989132499583333	-0.971766352361111	-0.956087679583333	-0.989237243888889	-0.972253761527778	-0.957171135555556	0.836637581388889	-0.128112379194444	0.136927623152778	0.925074347361111	-0.0918366992222222	0.128388004986111	-0.0665084422347222	0.756188604444444	-0.9321902375	-0.859587410416667	-0.989470372638889	-0.974374670833333	-0.960820348333333	-0.817010209861111	-0.857427096805556	-0.704692342458333	-0.348829188083333	0.380552899361111	-0.412537775777778	0.444861376666667	-0.399569473333333	0.369606348541667	-0.379383211916667	0.406161737722222	-0.541659888763889	0.552114097861111	-0.562301388263889	0.569493134361111	0.289683733791667	-0.291617088527778	0.148426358364306	0.0768671621527778	0.0148338232684722	0.000257854017638888	-0.976286679444444	-0.962219452777778	-0.976327426666667
"165"	"STANDING"	"28"	0.277795069113924	-0.0172635124672152	-0.106579385202532	-0.977748638607595	-0.875689216835443	-0.905123824177215	-0.981544084683544	-0.879612884936709	-0.902005537594937	-0.909389029113924	-0.494926423544304	-0.761903167341772	0.822388931392405	0.631741844303797	0.799736723164557	-0.927858306455696	-0.99941455164557	-0.992621144936709	-0.990531242025317	-0.986197866329114	-0.909255912151899	-0.903206791772152	-0.374627149399747	-0.288386032101266	-0.276324499012658	0.102694741360759	0.0167157447670886	0.0374550547037975	0.107527485108861	-0.12599998165443	0.041898123891519	0.151944345197215	0.0246849136632911	0.00599254178860759	-0.0112072686392405	-0.00478634824050633	-0.0314200875136709	0.108428274355696	-0.193807570450633	0.149479957539241	0.948514848481013	-0.247656166582278	-0.0385830501632911	-0.990059426582279	-0.962801441898734	-0.951782181518987	-0.990153714810127	-0.963246937594937	-0.952196303417722	0.876928719113924	-0.257328617974684	-0.036365297864557	0.965148291772152	-0.227592873037975	-0.047747118686076	-0.25092341164557	0.860395305063291	-0.897499254303798	-0.99112396	-0.990416231012658	-0.964884375443038	-0.953688105063291	-0.988711801898734	-1	-0.820576505582278	-0.359684695392405	0.394093242871013	-0.428814864486076	0.463923663286076	-0.56369210164557	0.547582788607595	-0.560716368860759	0.586112002278481	-0.641560118227848	0.649071585075949	-0.656142258873418	0.659894474607595	0.682552264253165	0.101186791696203	0.00827767220253165	0.0753131601898734	0.00907363218518987	-0.00267810077607595	-0.968604559620253	-0.933768175063291	-0.969765362025316
"166"	"WALKING"	"28"	0.281228223888889	-0.0156759722981481	-0.103714705396296	-0.293003522222222	-0.117886186425926	-0.300928395925926	-0.321961297777778	-0.131357037407407	-0.311527450555556	-0.154880713759259	-0.163620788396296	-0.290509526981481	0.214217967481481	0.0616296568518519	0.39459178462963	-0.185380085464815	-0.743890409074074	-0.847291817222222	-0.774039887407407	-0.367666246111111	-0.299224066222222	-0.389448770185185	0.33892114037037	0.282005641592593	0.253887723277778	-0.405559124018519	0.285474394349444	-0.0690662081148148	0.112053575935185	-0.219645611888889	0.144713844331481	0.288691766092593	-0.211752601349444	-0.171892985016667	0.156392956519259	-0.00937577672833333	-0.010916630417037	0.021562355087037	0.0459818617516667	0.303053412685185	0.942930275555556	-0.229316151481481	-0.125912861222222	-0.976693902592593	-0.968780859814815	-0.944225031851852	-0.977473123518519	-0.970439550185185	-0.945223872222222	0.876740166666667	-0.241797317962963	-0.120780605425926	0.953998527037037	-0.210337613148148	-0.13704821	-0.116312110985185	0.845844314444444	-0.913711247222222	-0.96495783037037	-0.98000768037037	-0.975071119259259	-0.950222242037037	-0.785796377592593	-1	-1	-0.465082456111111	0.533232494074074	-0.598639509074074	0.661227758518519	-0.12127417450963	0.112987816951852	-0.162861066833333	0.23469706787037	-0.451884412037037	0.504707061296296	-0.556960060740741	0.60574435	0.520218453314815	0.221745193092593	0.146938605074074	0.0931122231851852	0.0226486602722222	-0.00762915201666667	-0.335700184259259	-0.220123120851852	-0.537470471666667
"167"	"WALKING_DOWNSTAIRS"	"28"	0.293642076521739	-0.0220230465913043	-0.10858897408913	0.125712887943478	0.156496646504348	-0.341031811521739	0.0671367974165217	0.104435831113043	-0.368735266304348	0.458077957173913	0.0941237940869565	-0.420392539673913	0.0262397284347826	-0.0917020892055652	0.232051143495652	0.0796907075391304	-0.355527043086957	-0.735177178043478	-0.793950591086957	-0.0916212979663043	-0.204767377326087	-0.426225923478261	0.230387377458696	0.328206572826087	0.266954250478261	-0.325301399108696	0.228941268847826	-0.202474524652174	0.338130143652174	-0.124651300367391	0.0955651501521739	0.22466351026087	-0.0877043956304348	0.0908272758956522	0.0649111597759783	0.0205801134352174	-0.0313392215195652	-0.547874542391304	-0.295346230691304	0.205794752782609	0.929291680434783	-0.235897105217391	-0.121477255782609	-0.956921542391304	-0.948404212173913	-0.91705975	-0.957632120217391	-0.949580366304348	-0.91811770826087	0.870491679347826	-0.241981201086957	-0.110778938108696	0.934437504782609	-0.222805772608696	-0.139748824456522	-0.13651922031087	0.810697436956522	-0.907985454347826	-0.965934869782609	-0.960271027826087	-0.95394275673913	-0.923331704782609	-0.3984590075	-1	-1	-0.590335589347826	0.656542151304348	-0.721506325434783	0.785211653043478	-0.213867929434783	0.228030778521739	-0.296349707116457	0.384716379413043	-0.243374360154348	0.286414009780435	-0.32910141195	0.368973846717391	0.410955074043478	0.0982983162608696	0.0554246398347826	0.0972653457891304	0.0143450903413043	0.00123950141304348	-0.0167652227782609	0.0265530133695652	-0.427053261304348
